row_number,prediction,actual_value,current_value,dist_baseline,dist_prediction,accuracy
2569,24.454578,24.7,24.3,0.40000153,0.24542236,38.64464
2570,23.062088,22.6,24.7,2.1000004,0.46208763,77.995834
2571,23.30857,23.9,22.6,1.2999992,0.59142876,54.505455
2572,21.275883,23.1,23.9,0.79999924,1.8241177,0
2573,23.227184,23.8,23.1,0.69999886,0.57281494,18.169159
2574,23.305687,24.2,23.8,0.40000153,0.8943138,0
2575,24.524908,24.3,24.2,0.099998474,0.22490883,0
2576,25.356724,24.4,24.3,0.10000038,0.95672417,0
2577,25.680544,24.2,24.4,0.19999886,1.4805431,0
2578,25.491667,23.5,24.2,0.70000076,1.9916668,0
2579,24.601933,22.9,23.5,0.6000004,1.7019329,0
2580,23.74477,21.8,22.9,1.1000004,1.9447708,0
2581,22.981895,21.9,21.8,0.10000038,1.0818958,0
2582,21.457674,21.8,21.9,0.10000038,0.3423252,0
2583,22.521883,22.1,21.8,0.30000114,0.42188263,0
2584,22.300283,22.2,22.1,0.10000038,0.10028267,0
2585,22.059727,22.1,22.2,0.10000038,0.040273666,59.72649
2586,22.29827,22.3,22.1,0.19999886,0.0017299652,99.13501
2587,21.95056,22.7,22.3,0.40000153,0.74944115,0
2588,21.79263,22.8,22.7,0.099998474,1.00737,0
2589,22.051495,22.6,22.8,0.19999886,0.5485058,0
2590,21.450964,22.6,22.6,0,1.1490364,0
2591,21.46475,22.6,22.6,0,1.1352501,0
2592,21.467375,22.4,22.6,0.20000076,0.9326248,0
2593,21.584812,22.4,22.4,0,0.81518745,0
2594,20.919985,22.2,22.4,0.19999886,1.280016,0
2595,20.595724,22.3,22.2,0.099998474,1.7042751,0
2596,20.352194,22.3,22.3,0,1.9478054,0
2597,20.632685,22.2,22.3,0.099998474,1.567316,0
2598,20.854517,22.6,22.2,0.39999962,1.7454834,0
2599,21.092587,24.7,22.6,2.1000004,3.6074142,0
2600,21.640224,25.5,24.7,0.79999924,3.8597755,0
2601,24.594957,27.1,25.5,1.6000004,2.505043,0
2602,25.147303,27.8,27.1,0.69999886,2.6526966,0
2603,27.431583,28.4,27.8,0.6000004,0.9684162,0
2604,28.011961,29.1,28.4,0.70000076,1.0880394,0
2605,27.97185,29.3,29.1,0.19999886,1.3281498,0
2606,28.834618,30,29.3,0.70000076,1.1653824,0
2607,28.646795,30.6,30,0.6000004,1.9532051,0
2608,29.49469,31,30.6,0.39999962,1.50531,0
2609,29.006458,29.3,31,1.7000008,0.29354095,82.732895
2610,28.38678,27.8,29.3,1.5,0.58678055,60.881294
2611,25.84766,26.5,27.8,1.2999992,0.65233994,49.819977
2612,24.101877,25.8,26.5,0.70000076,1.698122,0
2613,22.876053,25.7,25.8,0.099998474,2.823948,0
2614,22.51054,25.1,25.7,0.6000004,2.5894604,0
2615,22.706285,24.6,25.1,0.5,1.8937149,0
2616,22.169498,23.4,24.6,1.2000008,1.2305012,0
2617,21.811182,22.7,23.4,0.69999886,0.88881874,0
2618,20.761248,22.4,22.7,0.30000114,1.638752,0
2619,20.14242,21.8,22.4,0.6000004,1.6575794,0
2620,20.266933,21.4,21.8,0.39999962,1.1330662,0
2621,20.243374,21.5,21.4,0.10000038,1.2566261,0
2622,21.04117,24.9,21.5,3.3999996,3.8588295,0
2623,21.95818,26.9,24.9,2,4.94182,0
2624,26.774755,27.2,26.9,0.30000114,0.42524529,0
2625,28.803417,28.5,27.2,1.2999992,0.3034172,76.6602
2626,28.995737,29.6,28.5,1.1000004,0.6042633,45.06699
2627,31.380417,30.6,29.6,1,0.7804165,21.958351
2628,32.00926,31,30.6,0.39999962,1.0092583,0
2629,32.587807,31.4,31,0.39999962,1.1878071,0
2630,32.11675,31.8,31.4,0.39999962,0.31674957,20.812529
2631,31.813225,32,31.8,0.20000076,0.18677521,6.612754
2632,31.015358,30.9,32,1.1000004,0.11535835,89.51288
2633,30.112045,30.4,30.9,0.5,0.28795433,42.409134
2634,28.110601,30,30.4,0.39999962,1.8893986,0
2635,26.596384,26.8,30,3.2000008,0.20361519,93.637024
2636,26.071098,26.1,26.8,0.69999886,0.028902054,95.871124
2637,23.962751,25.1,26.1,1,1.137249,0
2638,23.38406,27.6,25.1,2.5,4.2159405,0
2639,22.621029,25.8,27.6,1.8000011,3.1789703,0
2640,24.455559,24.6,25.8,1.1999989,0.1444416,87.96319
2641,22.333822,24.1,24.6,0.5,1.7661781,0
2642,21.414743,23.4,24.1,0.70000076,1.9852562,0
2643,20.767563,22,23.4,1.3999996,1.2324371,11.96875
2644,20.085882,21.6,22,0.39999962,1.5141182,0
2645,19.430819,22.3,21.6,0.69999886,2.8691807,0
2646,21.449005,25.7,22.3,3.4000015,4.2509956,0
2647,23.469294,27.4,25.7,1.6999989,3.930706,0
2648,27.312454,29.2,27.4,1.8000011,1.8875465,0
2649,28.74764,31.4,29.2,2.1999989,2.652359,0
2650,30.45269,32.5,31.4,1.1000004,2.0473099,0
2651,32.3362,33.7,32.5,1.2000008,1.3638,0
2652,33.219097,34.1,33.7,0.3999977,0.88090134,0
2653,34.304302,35.1,34.1,1,0.79569626,20.430374
2654,34.315826,35,35.1,0.099998474,0.6841736,0
2655,34.592457,34.9,35,0.099998474,0.3075447,0
2656,33.80004,35.3,34.9,0.3999977,1.499958,0
2657,32.97212,33.1,35.3,2.2000008,0.1278801,94.18727
2658,31.518766,31.9,33.1,1.1999989,0.38123322,68.23053
2659,28.551174,29.6,31.9,2.2999992,1.0488262,54.398846
2660,27.232483,27.6,29.6,2,0.36751747,81.62413
2661,25.587671,26.6,27.6,1,1.0123291,0
2662,23.4733,25.7,26.6,0.8999996,2.2266998,0
2663,22.874783,25.7,25.7,0,2.8252182,0
2664,21.614,25.1,25.7,0.6000004,3.486,0
2665,20.891438,24.8,25.1,0.30000114,3.9085617,0
2666,20.275658,27.8,24.8,3,7.5243416,0
2667,19.97313,27.3,27.8,0.5,7.32687,0
2668,21.740065,26.6,27.3,0.69999886,4.8599358,0
2669,21.407656,26.5,26.6,0.10000038,5.0923443,0
2670,22.256342,26.9,26.5,0.39999962,4.6436577,0
2671,23.733105,27.8,26.9,0.8999996,4.0668945,0
2672,23.97137,28.5,27.8,0.70000076,4.5286293,0
2673,25.371964,27.8,28.5,0.70000076,2.4280357,0
2674,26.177858,28.1,27.8,0.30000114,1.922142,0
2675,25.676514,27.3,28.1,0.80000114,1.6234856,0
2676,26.853941,26.9,27.3,0.39999962,0.046058655,88.48532
2677,25.919758,28.1,26.9,1.2000008,2.1802425,0
2678,25.19491,29.2,28.1,1.1000004,4.0050907,0
2679,25.946747,29,29.2,0.20000076,3.0532532,0
2680,26.540539,28.4,29,0.6000004,1.8594608,0
2681,25.388231,26.8,28.4,1.6000004,1.411768,11.764526
2682,24.581942,25.6,26.8,1.1999989,1.0180588,15.161687
2683,22.893185,25.8,25.6,0.19999886,2.9068146,0
2684,21.546993,25.9,25.8,0.10000038,4.3530064,0
2685,21.58373,24.4,25.9,1.5,2.816269,0
2686,21.715899,23.3,24.4,1.1000004,1.5841007,0
2687,20.173006,23.9,23.3,0.6000004,3.7269936,0
2688,19.166866,22.8,23.9,1.1000004,3.633133,0
2689,19.662397,23.1,22.8,0.30000114,3.437603,0
2690,18.327963,23.6,23.1,0.5,5.2720375,0
2691,18.591288,23.1,23.6,0.5,4.508713,0
2692,19.487122,22.4,23.1,0.70000076,2.912878,0
2693,18.870426,22.9,22.4,0.5,4.0295734,0
2694,19.414637,24,22.9,1.1000004,4.5853634,0
2695,21.165598,25.7,24,1.7000008,4.534403,0
2696,21.772005,27.5,25.7,1.7999992,5.727995,0
2697,23.45383,28.9,27.5,1.3999996,5.446169,0
2698,25.122164,29.4,28.9,0.5,4.277836,0
2699,26.303946,30.4,29.4,1,4.096054,0
2700,26.462715,30,30.4,0.39999962,3.5372849,0
2701,27.451021,28,30,2,0.5489788,72.551056
2702,26.783455,27.2,28,0.79999924,0.41654587,47.931717
2703,24.51009,26.7,27.2,0.5,2.189911,0
2704,24.089273,26.1,26.7,0.6000004,2.010727,0
2705,23.085697,25.4,26.1,0.70000076,2.3143024,0
2706,22.319647,25.5,25.4,0.10000038,3.1803532,0
2707,21.10063,25.6,25.5,0.10000038,4.4993706,0
2708,21.412876,25.5,25.6,0.10000038,4.087124,0
2709,21.465446,24.9,25.5,0.6000004,3.4345531,0
2710,21.162558,24,24.9,0.8999996,2.8374424,0
2711,20.53497,23.3,24,0.70000076,2.76503,0
2712,19.533545,22.8,23.3,0.5,3.2664547,0
2713,19.116533,22.6,22.8,0.19999886,3.483467,0
2714,18.644478,22,22.6,0.6000004,3.3555222,0
2715,18.123133,21.9,22,0.10000038,3.776867,0
2716,17.776104,21,21.9,0.8999996,3.223896,0
2717,18.436981,20.7,21,0.29999924,2.2630196,0
2718,19.010895,20.7,20.7,0,1.689106,0
2719,20.41193,21.2,20.7,0.5,0.7880707,0
2720,19.893839,21.1,21.2,0.10000038,1.2061615,0
2721,19.949272,21.1,21.1,0,1.1507282,0
2722,19.34191,21,21.1,0.10000038,1.6580906,0
2723,19.208754,21.1,21,0.10000038,1.8912468,0
2724,18.970064,21.5,21.1,0.39999962,2.5299358,0
2725,18.894697,21.8,21.5,0.29999924,2.905302,0
2726,19.168898,22.2,21.8,0.40000153,3.0311031,0
2727,19.90552,22.7,22.2,0.5,2.7944813,0
2728,20.3648,22.9,22.7,0.19999886,2.5352,0
2729,20.461353,21.2,22.9,1.6999989,0.73864746,56.55012
2730,19.636326,20.5,21.2,0.70000076,0.86367416,0
2731,17.382862,20.3,20.5,0.20000076,2.9171371,0
2732,16.970974,20.1,20.3,0.19999886,3.1290264,0
2733,17.757263,20.1,20.1,0,2.3427372,0
2734,17.243471,20.3,20.1,0.19999886,3.056528,0
2735,17.62903,20.3,20.3,0,2.670969,0
2736,18.62484,20.3,20.3,0,1.6751595,0
2737,18.862106,20.4,20.3,0.10000038,1.5378933,0
2738,18.244284,20.3,20.4,0.10000038,2.0557156,0
2739,18.426428,20.2,20.3,0.099998474,1.7735729,0
2740,18.084024,19.8,20.2,0.40000153,1.7159748,0
2741,17.956173,20.3,19.8,0.5,2.3438263,0
2742,18.581234,23.1,20.3,2.8000011,4.5187664,0
2743,20.094181,23.9,23.1,0.79999924,3.8058186,0
2744,23.580393,25.7,23.9,1.8000011,2.119608,0
2745,24.100416,26.7,25.7,1,2.5995846,0
2746,26.449339,27.3,26.7,0.5999985,0.8506603,0
2747,27.351742,28.8,27.3,1.5,1.4482574,3.4495056
2748,28.013874,29.5,28.8,0.70000076,1.486126,0
2749,29.781647,30,29.5,0.5,0.21835327,56.329346
2750,29.977123,30.6,30,0.6000004,0.6228771,0
2751,30.41064,30.9,30.6,0.29999924,0.4893589,0
2752,30.224833,30.3,30.9,0.6000004,0.0751667,87.47222
2753,29.446278,29.7,30.3,0.5999985,0.25372314,57.7127
2754,27.343172,28.1,29.7,1.6000004,0.7568283,52.698242
2755,25.662846,27.5,28.1,0.6000004,1.8371544,0
2756,23.648932,26.5,27.5,1,2.8510685,0
2757,23.612286,26,26.5,0.5,2.3877144,0
2758,22.476498,25.5,26,0.5,3.0235023,0
2759,22.676691,24.8,25.5,0.70000076,2.1233082,0
2760,22.388615,23.9,24.8,0.8999996,1.511385,0
2761,21.714348,22.9,23.9,1,1.1856518,0
2762,20.809172,22,22.9,0.8999996,1.1908283,0
2763,20.214798,22.1,22,0.10000038,1.8852024,0
2764,20.001642,21.4,22.1,0.70000076,1.3983574,0
2765,20.967472,21,21.4,0.39999962,0.032527924,91.86801
2766,21.750355,24.2,21,3.2000008,2.449646,23.44858
2767,22.532995,25.6,24.2,1.3999996,3.0670052,0
2768,26.687601,25.6,25.6,0,1.0876007,0
2769,27.408787,26.1,25.6,0.5,1.3087864,0
2770,27.27375,27.5,26.1,1.3999996,0.2262497,83.8393
2771,28.089603,28.4,27.5,0.8999996,0.3103962,65.51152
2772,29.266111,29.2,28.4,0.80000114,0.06611061,91.73618
2773,29.396717,28.8,29.2,0.40000153,0.59671783,0
2774,30.506723,29.2,28.8,0.40000153,1.3067226,0
2775,29.26712,29.5,29.2,0.29999924,0.23287964,22.373259
2776,28.81002,29.1,29.5,0.39999962,0.28997993,27.504944
2777,28.388407,29,29.1,0.10000038,0.61159325,0
2778,27.10629,28.5,29,0.5,1.3937092,0
2779,25.574059,21.2,28.5,7.299999,4.374058,40.081394
2780,24.709227,21.3,21.2,0.099998474,3.4092274,0
2781,19.937906,20.8,21.3,0.5,0.862093,0
2782,20.084385,20.8,20.8,0,0.7156143,0
2783,19.302553,21.7,20.8,0.9000015,2.3974476,0
2784,18.989168,20.7,21.7,1,1.7108326,0
2785,19.39481,21,20.7,0.29999924,1.6051903,0
2786,18.314384,21.6,21,0.6000004,3.285616,0
2787,18.606178,21.7,21.6,0.10000038,3.0938225,0
2788,19.060543,21.6,21.7,0.10000038,2.5394573,0
2789,19.845375,21.5,21.6,0.10000038,1.6546249,0
2790,21.954195,22,21.5,0.5,0.045804977,90.839005
2791,23.030706,22.2,22,0.20000076,0.83070564,0
2792,23.095018,22.9,22.2,0.69999886,0.19501877,72.14014
2793,23.52613,23.4,22.9,0.5,0.12613106,74.77379
2794,24.783537,22.8,23.4,0.6000004,1.9835377,0
2795,25.788948,22.7,22.8,0.099998474,3.0889473,0
2796,25.341486,23.1,22.7,0.39999962,2.2414856,0
2797,25.052858,23.6,23.1,0.5,1.452858,0
2798,24.849295,24.6,23.6,1,0.24929428,75.07057
2799,24.969082,24.3,24.6,0.30000114,0.66908264,0
2800,26.611794,23.5,24.3,0.79999924,3.1117935,0
2801,25.289927,22.8,23.5,0.70000076,2.4899273,0
2802,24.219778,22.7,22.8,0.099998474,1.5197773,0
2803,22.863674,22.6,22.7,0.10000038,0.26367378,0
2804,22.280277,22.5,22.6,0.10000038,0.21972275,0
2805,22.13018,22.1,22.5,0.39999962,0.030179977,92.455
2806,22.202148,22.4,22.1,0.29999924,0.19785118,34.04944
2807,22.109245,21.9,22.4,0.5,0.20924568,58.150864
2808,22.161716,21.4,21.9,0.5,0.76171684,0
2809,21.574522,21.2,21.4,0.19999886,0.37452126,0
2810,20.985388,21.4,21.2,0.19999886,0.41461182,0
2811,20.420038,21,21.4,0.39999962,0.5799618,0
2812,20.67654,20.8,21,0.20000076,0.12345886,38.270805
2813,20.183146,21.4,20.8,0.6000004,1.2168541,0
2814,20.987099,22.1,21.4,0.70000076,1.1129017,0
2815,22.334263,22.9,22.1,0.79999924,0.5657368,29.282839
2816,23.298231,23.6,22.9,0.70000076,0.30176926,56.890152
2817,23.473341,25,23.6,1.3999996,1.526659,0
2818,24.210234,26.7,25,1.7000008,2.489767,0
2819,26.007723,27.9,26.7,1.1999989,1.8922768,0
2820,28.355711,29.1,27.9,1.2000008,0.7442894,37.975925
2821,29.771297,29.8,29.1,0.69999886,0.028701782,95.899734
2822,30.523315,30.2,29.8,0.40000153,0.32331467,19.171642
2823,31.32505,30.6,30.2,0.39999962,0.72505,0
2824,31.253292,31.3,30.6,0.69999886,0.046707153,93.32754
2825,31.238976,30.6,31.3,0.69999886,0.63897514,8.717686
2826,30.76123,30,30.6,0.6000004,0.76123047,0
2827,28.821465,28.8,30,1.2000008,0.021465302,98.21123
2828,27.797567,28.6,28.8,0.19999886,0.802433,0
2829,25.752907,28.2,28.6,0.39999962,2.447094,0
2830,25.327667,26.8,28.2,1.4000015,1.472332,0
2831,24.962727,27.1,26.8,0.30000114,2.1372738,0
2832,23.280176,25.6,27.1,1.5,2.3198242,0
2833,23.767372,25.1,25.6,0.5,1.3326283,0
2834,21.96923,24.8,25.1,0.30000114,2.8307686,0
2835,21.998968,24.4,24.8,0.39999962,2.4010315,0
2836,22.106209,24.6,24.4,0.20000076,2.4937916,0
2837,21.567722,24,24.6,0.6000004,2.4322777,0
2838,23.2147,25.1,24,1.1000004,1.8852997,0
2839,23.280434,26.2,25.1,1.1000004,2.919567,0
2840,25.595325,27.8,26.2,1.5999985,2.2046738,0
2841,27.174232,29.2,27.8,1.4000015,2.0257683,0
2842,29.224129,29.9,29.2,0.69999886,0.6758709,3.4468591
2843,30.975363,31.2,29.9,1.3000011,0.22463799,82.72017
2844,31.213736,32.2,31.2,1,0.9862652,1.3734818
2845,32.281006,33.4,32.2,1.2000008,1.1189957,6.7504225
2846,32.966404,33.5,33.4,0.099998474,0.53359604,0
2847,33.20276,33.5,33.5,0,0.2972412,0
2848,32.19857,33.1,33.5,0.40000153,0.9014282,0
2849,31.389269,31.5,33.1,1.5999985,0.110731125,93.0793
2850,30.166422,29.3,31.5,2.2000008,0.86642265,60.61717
2851,27.591896,27.1,29.3,2.1999989,0.49189568,77.64109
2852,25.063465,26.6,27.1,0.5,1.5365353,0
2853,23.982494,24.9,26.6,1.7000008,0.91750526,46.029125
2854,23.609941,24.7,24.9,0.19999886,1.0900593,0
2855,21.971682,24.7,24.7,0,2.7283192,0
2856,22.338566,27.2,24.7,2.5,4.861435,0
2857,22.08405,24.8,27.2,2.4000015,2.71595,0
2858,24.276312,24,24.8,0.79999924,0.27631187,65.46098
2859,21.91705,23.9,24,0.10000038,1.9829502,0
2860,21.044037,25.5,23.9,1.6000004,4.455963,0
2861,21.638544,25.7,25.5,0.20000076,4.0614567,0
2862,23.348095,25.8,25.7,0.099998474,2.4519043,0
2863,24.482445,25.6,25.8,0.19999886,1.1175556,0
2864,25.226837,25.5,25.6,0.10000038,0.27316284,0
2865,25.034983,24.8,25.5,0.70000076,0.23498344,66.43098
2866,24.769705,25.3,24.8,0.5,0.5302944,0
2867,23.678795,25.5,25.3,0.20000076,1.8212051,0
2868,24.601439,25.8,25.5,0.29999924,1.1985607,0
2869,24.922447,26.2,25.8,0.40000153,1.2775536,0
2870,25.1909,26.4,26.2,0.19999886,1.2090988,0
2871,25.473331,26.9,26.4,0.5,1.4266682,0
2872,26.070908,26.6,26.9,0.29999924,0.5290928,0
2873,26.187712,26.6,26.6,0,0.41228867,0
2874,24.511814,26.8,26.6,0.19999886,2.2881851,0
2875,23.86939,26.6,26.8,0.19999886,2.73061,0
2876,23.384846,26.5,26.6,0.10000038,3.1151543,0
2877,23.508947,22.6,26.5,3.8999996,0.908947,76.693665
2878,22.686352,20.6,22.6,2,2.0863514,0
2879,20.003225,21,20.6,0.39999962,0.9967747,0
2880,18.205944,21.3,21,0.29999924,3.0940552,0
2881,18.816565,21.7,21.3,0.40000153,2.8834362,0
2882,18.783018,21.8,21.7,0.099998474,3.0169811,0
2883,18.198704,21.3,21.8,0.5,3.1012955,0
2884,17.806921,21.2,21.3,0.099998474,3.3930798,0
2885,17.909332,21.6,21.2,0.39999962,3.690668,0
2886,19.439505,22.1,21.6,0.5,2.6604958,0
2887,20.57495,22.9,22.1,0.79999924,2.3250504,0
2888,20.934744,23.2,22.9,0.30000114,2.265257,0
2889,21.891685,23.1,23.2,0.10000038,1.2083149,0
2890,21.99321,23.5,23.1,0.39999962,1.5067902,0
2891,21.122684,23.7,23.5,0.20000076,2.5773163,0
2892,21.50559,23.7,23.7,0,2.1944103,0
2893,22.200092,24.1,23.7,0.39999962,1.8999081,0
2894,21.982159,25,24.1,0.8999996,3.0178413,0
2895,22.176281,25.8,25,0.79999924,3.6237183,0
2896,23.11238,26.3,25.8,0.5,3.1876202,0
2897,23.244228,25.9,26.3,0.39999962,2.6557713,0
2898,23.557608,25.3,25.9,0.6000004,1.7423916,0
2899,23.320993,24.3,25.3,1,0.9790058,2.0994186
2900,22.679626,24.3,24.3,0,1.6203728,0
2901,21.353764,24.2,24.3,0.099998474,2.8462372,0
2902,21.348612,23.9,24.2,0.30000114,2.5513878,0
2903,20.926872,23.4,23.9,0.5,2.4731274,0
2904,20.053684,22.7,23.4,0.69999886,2.6463165,0
2905,20.06314,22.4,22.7,0.30000114,2.3368587,0
2906,19.260775,22.1,22.4,0.29999924,2.8392258,0
2907,18.809578,22,22.1,0.10000038,3.190422,0
2908,18.730461,22.4,22,0.39999962,3.6695385,0
2909,19.159292,22.8,22.4,0.39999962,3.640707,0
2910,20.406141,23.4,22.8,0.6000004,2.9938583,0
2911,21.564802,23.8,23.4,0.39999962,2.235197,0
2912,22.514702,23.9,23.8,0.10000038,1.3852978,0
2913,23.289108,25.2,23.9,1.3000011,1.9108925,0
2914,23.265772,26.1,25.2,0.8999996,2.8342285,0
2915,25.288599,26.9,26.1,0.79999924,1.6114006,0
2916,25.885452,27.2,26.9,0.30000114,1.3145485,0
2917,26.73197,27.4,27.2,0.19999886,0.6680298,0
2918,26.287918,28,27.4,0.6000004,1.7120819,0
2919,26.213438,29,28,1,2.786562,0
2920,26.830101,28.9,29,0.10000038,2.0698986,0
2921,27.125368,28.4,28.9,0.5,1.2746315,0
2922,26.475237,28.1,28.4,0.29999924,1.6247635,0
2923,25.922832,26.5,28.1,1.6000004,0.5771675,63.927044
2924,25.015656,26.4,26.5,0.10000038,1.3843441,0
2925,23.851398,25.6,26.4,0.79999924,1.7486019,0
2926,24.100782,25.7,25.6,0.10000038,1.5992184,0
2927,22.202795,25.5,25.7,0.20000076,3.297205,0
2928,22.373608,25,25.5,0.5,2.6263924,0
2929,22.313028,24.6,25,0.39999962,2.286972,0
2930,21.352165,24.4,24.6,0.20000076,3.0478344,0
2931,20.891893,24.4,24.4,0,3.5081062,0
2932,20.934845,24.3,24.4,0.10000038,3.3651543,0
2933,22.006243,24.4,24.3,0.10000038,2.3937569,0
2934,22.299124,25,24.4,0.6000004,2.7008762,0
2935,22.810291,25.3,25,0.29999924,2.489708,0
2936,24.075163,25.5,25.3,0.20000076,1.4248371,0
2937,24.745426,25.6,25.5,0.10000038,0.8545742,0
2938,25.50956,25.4,25.6,0.20000076,0.10956001,45.220203
2939,25.549353,25.4,25.4,0,0.14935303,0
2940,25.207119,25.8,25.4,0.39999962,0.59288025,0
2941,24.96041,26.9,25.8,1.1000004,1.9395905,0
2942,25.577976,28,26.9,1.1000004,2.4220238,0
2943,27.230478,27.6,28,0.39999962,0.3695221,7.6193867
2944,28.227877,27.1,27.6,0.5,1.1278763,0
2945,26.303276,26.6,27.1,0.5,0.29672432,40.655136
2946,25.54008,25.5,26.6,1.1000004,0.040079117,96.356445
2947,24.815979,25,25.5,0.5,0.184021,63.1958
2948,23.382822,24.5,25,0.5,1.117178,0
2949,23.598278,24.1,24.5,0.39999962,0.50172234,0
2950,23.278051,24,24.1,0.10000038,0.7219486,0
2951,23.006695,23,24,1,0.0066947937,99.33052
2952,23.066496,21.7,23,1.2999992,1.3664951,0
2953,22.272516,22.2,21.7,0.5,0.07251549,85.4969
2954,20.634052,22.5,22.2,0.29999924,1.8659477,0
2955,21.368694,22.7,22.5,0.20000076,1.3313065,0
2956,21.695696,23.6,22.7,0.8999996,1.9043045,0
2957,22.77536,23.5,23.6,0.10000038,0.7246399,0
2958,24.55551,26.3,23.5,2.7999992,1.7444897,37.696777
2959,24.978252,27.6,26.3,1.3000011,2.621748,0
2960,28.608135,29.4,27.6,1.7999992,0.7918644,56.007515
2961,29.7391,30.9,29.4,1.5,1.1609001,22.606659
2962,31.718153,31.5,30.9,0.6000004,0.218153,63.64119
2963,33.0323,32.6,31.5,1.0999985,0.43230057,60.69989
2964,33.28404,33.8,32.6,1.2000008,0.5159607,57.003307
2965,34.817783,34.3,33.8,0.5,0.5177841,0
2966,36.075615,34.9,34.3,0.6000023,1.1756134,0
2967,36.309887,35.5,34.9,0.5999985,0.80988693,0
2968,35.80276,35.4,35.5,0.099998474,0.40275955,0
2969,34.76406,34.6,35.4,0.80000305,0.1640625,79.49226
2970,33.30954,33.5,34.6,1.0999985,0.1904602,82.68541
2971,31.536253,31.4,33.5,2.1000004,0.13625336,93.51175
2972,30.318926,31.1,31.4,0.29999924,0.7810745,0
2973,28.749783,29.4,31.1,1.7000008,0.65021706,61.751957
2974,28.595337,28.3,29.4,1.1000004,0.29533768,73.15113
2975,26.961172,27.4,28.3,0.8999996,0.4388275,51.241367
2976,25.940855,26.8,27.4,0.6000004,0.8591442,0
2977,25.236343,24,26.8,2.7999992,1.2363434,55.844868
2978,24.8274,22.5,24,1.5,2.3274002,0
2979,23.15068,22.3,22.5,0.20000076,0.8506813,0
2980,22.469297,21.8,22.3,0.5,0.6692982,0
2981,23.214983,25.8,21.8,4,2.5850163,35.374596
2982,25.087414,28.7,25.8,2.9000015,3.612587,0
2983,29.660568,30.7,28.7,2,1.0394325,48.028374
2984,31.643314,32.3,30.7,1.5999985,0.6566849,58.95716
2985,32.59513,33.6,32.3,1.2999992,1.0048676,22.70245
2986,33.62831,33.9,33.6,0.30000305,0.27169037,9.437466
2987,34.13945,35.2,33.9,1.2999992,1.0605507,18.419128
2988,34.348957,35.4,35.2,0.20000076,1.0510445,0
2989,36.16204,36.2,35.4,0.79999924,0.037960052,95.25499
2990,35.83205,35.4,36.2,0.79999924,0.4320488,45.993847
2991,34.982533,34.7,35.4,0.70000076,0.28253174,59.63837
2992,33.640152,34.3,34.7,0.40000153,0.65984726,0
2993,32.40016,34.6,34.3,0.29999924,2.1998367,0
2994,31.45735,31.1,34.6,3.499998,0.3573494,89.79001
2995,30.59279,28.8,31.1,2.3000011,1.7927914,22.052586
2996,27.962528,28.9,28.8,0.10000038,0.9374714,0
2997,26.930664,27.8,28.9,1.1000004,0.8693352,20.969559
2998,26.623417,26.3,27.8,1.5,0.32341766,78.43883
2999,25.563295,25.5,26.3,0.79999924,0.063295364,92.08807
3000,24.665817,25.2,25.5,0.29999924,0.5341835,0
3001,24.285526,25.3,25.2,0.099998474,1.014473,0
3002,24.392612,26,25.3,0.70000076,1.6073875,0
3003,24.421982,26,26,0,1.5780182,0
3004,24.275236,25.8,26,0.20000076,1.5247631,0
3005,24.948656,27,25.8,1.2000008,2.051344,0
3006,25.190033,28.4,27,1.3999996,3.2099667,0
3007,26.8963,30.2,28.4,1.8000011,3.3037014,0
3008,28.23331,31.3,30.2,1.0999985,3.0666885,0
3009,29.97379,33.4,31.3,2.1000023,3.4262123,0
3010,30.788519,34.3,33.4,0.8999977,3.5114803,0
3011,32.491158,34.8,34.3,0.5,2.3088417,0
3012,33.028797,35.6,34.8,0.79999924,2.5712013,0
3013,33.26275,36.5,35.6,0.9000015,3.2372513,0
3014,33.75865,37.7,36.5,1.2000008,3.941349,0
3015,34.023293,34.6,37.7,3.1000023,0.57670593,81.3966
3016,33.99498,32.9,34.6,1.699997,1.0949783,35.589397
3017,31.206873,26.1,32.9,6.800001,5.1068726,24.898947
3018,29.133118,27.1,26.1,1,2.0331173,0
3019,24.61818,26.4,27.1,0.70000076,1.7818203,0
3020,25.600922,24.4,26.4,2,1.200922,39.9539
3021,24.815521,25,24.4,0.6000004,0.18447876,69.25356
3022,23.49501,24.1,25,0.8999996,0.60499,32.77886
3023,23.543821,23.5,24.1,0.6000004,0.043821335,92.69645
3024,22.79708,22.6,23.5,0.8999996,0.1970787,78.102356
3025,22.638071,21.6,22.6,1,1.0380707,0
3026,22.214403,22.4,21.6,0.79999924,0.18559647,76.800415
3027,21.547632,23.5,22.4,1.1000004,1.9523678,0
3028,21.349058,22.4,23.5,1.1000004,1.0509415,4.4599
3029,22.565983,25.2,22.4,2.8000011,2.634018,5.927968
3030,23.145403,26.7,25.2,1.5,3.5545979,0
3031,25.248772,28.5,26.7,1.7999992,3.2512283,0
3032,25.730515,30.5,28.5,2,4.7694855,0
3033,27.092638,32.3,30.5,1.7999992,5.207361,0
3034,29.184048,33.1,32.3,0.79999924,3.9159508,0
3035,30.233599,33.6,33.1,0.5,3.3663998,0
3036,30.903835,34.4,33.6,0.80000305,3.4961662,0
3037,31.042866,35.2,34.4,0.79999924,4.157135,0
3038,32.074413,35.1,35.2,0.10000229,3.0255852,0
3039,32.049282,35.5,35.1,0.40000153,3.450718,0
